"n","B","j","proj_lambda","psi_proj","se_proj_np","lower_proj_np","upper_proj_np","s0","s0.1","s0.2","lambda.min","lambda.min.1","lambda.min.2","se_proj_delta","lower_proj_delta","upper_proj_delta"
500,14,1,0.0285649852180616,1.72280370038968,0.113257473149073,1.5008190530175,1.94478834776186,0.0907090647921578,1.54501393339705,1.90059346738231,0.0895261823532525,1.54733238297731,1.89827501780206,0.0764273591919352,1.57300607637349,1.87260132440587
500,14,2,0.0226372622770463,1.64796938584548,0.113253125833788,1.42599325921125,1.8699455124797,0.0996392277636887,1.45267649942865,1.84326227226231,0.0945779819339518,1.46259654125493,1.83334223043602,0.0795782335830192,1.49199604802276,1.8039427236682
500,15,1,0.0212788437893334,1.50168772086829,0.105943250304764,1.29403895027095,1.70933649146563,0.0930548447827218,1.31930022509416,1.68407521664243,0.0888223859525117,1.32759584440137,1.67577959733521,0.0752869489654636,1.35412530089598,1.6492501408406
500,16,1,0.0479564865235927,1.60688480013986,0.10544072450696,1.40022098010622,1.8135486201735,0.0809726218114841,1.44817846138935,1.76559113889037,0.0783376440927752,1.45334301771802,1.7604265825617,0.0734521775538671,1.46291853213428,1.75085106814544
500,16,2,0.0315521658217146,1.49817461146427,0.105361673239906,1.29166573191406,1.70468349101449,0.0931890629638108,1.31552404805521,1.68082517487334,0.0925519227044448,1.31677284296356,1.67957637996499,0.0789091266306472,1.34351272326821,1.65283649966034
500,17,1,0.0301326514165962,1.69465216332924,0.110616903063069,1.47784303332562,1.91146129333285,0.0919131495429909,1.51450239022497,1.8748019364335,0.0838294994283492,1.53034634444967,1.8589579822088,0.0727239415464127,1.55211323789827,1.8371910887602
500,17,2,0.0207692677890181,1.60680301029243,0.110560464778703,1.39010449932617,1.82350152125869,0.0983063482284468,1.41412256776468,1.79948345282019,0.0960271522082848,1.41858979196419,1.79501622862067,0.0773373603653134,1.45522178397642,1.75838423660845
500,18,1,0.0480175411183375,1.70128411096936,0.111299418494446,1.48313725072025,1.91943097121847,0.0912442374304274,1.52244540560572,1.880122816333,0.0896333769606163,1.52560269212655,1.87696552981217,0.072903891120959,1.55839248437228,1.84417573756644
500,18,2,0.0315923356681152,1.70220286399201,0.111301700952446,1.48405153012521,1.9203541978588,0.0913338707209529,1.52318847737894,1.88121725060508,0.0852667133817174,1.53508010576384,1.86932562222017,0.0732977673521963,1.5585392399817,1.84586648800231
500,19,1,0.0274199207607295,1.47176780780449,0.111644448896229,1.25294468796788,1.6905909276411,0.0958359030025318,1.28392943791952,1.65960617768945,0.0948389895766934,1.28588338823417,1.65765222737481,0.0795338888681322,1.31588138562295,1.62765422998603
500,19,2,0.0217298182770976,1.47201202703368,0.111643594241178,1.25319058232097,1.69083347174639,0.0961794474362356,1.28350031005866,1.6605237440087,0.0952986853367083,1.28522660377373,1.65879745029363,0.080277124690779,1.31466886263975,1.62935519142761
500,20,1,0.0590747686451161,1.68011681826669,0.118219983379798,1.44840565084229,1.9118279856911,0.0890035163881137,1.50566992614599,1.8545637103874,0.0865242437062414,1.51052930060246,1.84970433593093,0.077151445455662,1.5288999851736,1.83133365135979
500,20,2,0.038867253030581,1.66106639684413,0.118197646492822,1.4293990097182,1.89273378397006,0.0897523646680096,1.48515176209483,1.83698103159343,0.0871417740098008,1.49026851978492,1.83186427390334,0.0771012281390253,1.50994798969164,1.81218480399662
500,21,1,0.0365461219693238,1.63080823739838,0.112105275872732,1.41108189668783,1.85053457810894,0.0901861840263806,1.45404331670668,1.80757315809009,0.0841235645817044,1.46592605081824,1.79569042397853,0.078869326744701,1.47622435697877,1.785392117818
500,21,2,0.024044907876006,1.62045719418139,0.112095749335713,1.40074952548339,1.84016486287939,0.0917327151252696,1.44066107253586,1.80025331582692,0.0756747960218773,1.47213459397851,1.76877979438427,0.0790802476094145,1.46545990886694,1.77545447949584
500,22,1,0.0276781537762623,1.49073355759589,0.115237927024568,1.26486722062774,1.71659989456405,0.0967169057790114,1.30116842226903,1.68029869292276,0.0927541200601827,1.30893548227794,1.67253163291385,0.0891816975281655,1.31593743044069,1.6655296847511
500,22,2,0.0219344635256978,1.48432594187253,0.115224972529942,1.25848499571384,1.71016688803122,0.0970648241911401,1.29407888645789,1.67457299728716,0.0927653881269616,1.30250578114368,1.66614610260137,0.0898359651234104,1.30824745023064,1.66040443351441
500,23,1,0.0502183614234017,1.69352067503884,0.114267718511157,1.46955594675697,1.91748540332071,0.0845858459816733,1.52773241691476,1.85930893316292,0.0758486303012151,1.54485735964846,1.84218399042922,0.0757266509089477,1.5450964392573,1.84194491082037
500,23,2,0.0330403284683179,1.54694718768116,0.114158353646499,1.32319681453402,1.77069756082829,0.0979007944509289,1.35506163055733,1.73883274480498,0.0859525297705523,1.37848022933087,1.71541414603144,0.0813819548359225,1.38743855620275,1.70645581915956
500,24,1,0.0241765033520134,1.46891559808496,0.111082791690675,1.25119332637124,1.68663786979868,0.095521064762526,1.28169431115041,1.65613688501951,0.0914414610234174,1.28969033447906,1.64814086169086,0.0783098238582393,1.31542834332281,1.62240285284711
500,24,2,0.0200717578188431,1.46757892552522,0.111081790882896,1.24985861539475,1.6852992356557,0.0957844758143689,1.27984135292906,1.65531649812139,0.0907444385564529,1.28971982595457,1.64543802509587,0.0789993487186254,1.31274020203672,1.62241764901373
500,25,1,0.0590586133413528,1.64454690218778,0.117771799284046,1.41371417559105,1.87537962878451,0.0911937281642725,1.4658071949858,1.82328660938975,0.0888585768516419,1.47038409155856,1.818709712817,0.0700706927161107,1.5072083444642,1.78188545991136
500,25,2,0.0388566239194807,1.47874264432059,0.117504327181264,1.24843416304531,1.70905112559586,0.106704928650847,1.26960098416493,1.68788430447624,0.0940005576522304,1.29450155132221,1.66298373731896,0.074113117533326,1.33348093395527,1.6240043546859
500,26,1,0.0851605130696893,1.60848706634537,0.118506998669511,1.37621334895312,1.84076078373761,0.0840520273410867,1.44374509275684,1.7732290399339,0.08090581575573,1.44991166746414,1.7670624652266,0.070472765561623,1.47036044584459,1.74661368684615
500,26,2,0.0560299309774337,1.62719279272001,0.118521667498767,1.39489032442243,1.85949526101759,0.0857582232570913,1.45910667513611,1.79527891030391,0.0825710899159878,1.46535345648467,1.78903212895535,0.0713254884542376,1.4873948353497,1.76699075009032
500,27,1,0.0687465232339638,1.68147446647422,0.109055031601086,1.46772660453609,1.89522232841235,0.0876242447496521,1.5097309467649,1.85321798618354,0.0858987319822613,1.51311295178899,1.84983598115946,0.0689273062238951,1.54637694627539,1.81657198667306
500,27,2,0.0452306217153182,1.66850023324972,0.109049819445039,1.45476258713744,1.882237879362,0.0886146695528208,1.49481548092619,1.84218498557325,0.084781623595222,1.50232825100308,1.83467221549636,0.0692897128141996,1.53269239613389,1.80430807036555
500,28,1,0.0297308160581269,1.59707603474935,0.108586204838567,1.38424707326576,1.80990499623294,0.0926772759614982,1.41542857386481,1.77872349563388,0.0724498594374056,1.45507431025203,1.73907775924666,0.07937522554131,1.44150059268838,1.75265147681031
500,28,2,0.0195608916808245,1.59581244383649,0.108583432328918,1.38298891647181,1.80863597120117,0.0938821728809949,1.41180338498974,1.77982150268324,0.0724463744306055,1.4538175499525,1.73780733772048,0.0806139010218192,1.43780919783372,1.75381568983926
500,29,1,0.0275177767482507,1.61456834500917,0.115708644951101,1.38777940090502,1.84135728911333,0.098037830256636,1.42241419770617,1.80672249231218,0.0912378258953327,1.43574220625432,1.79339448376402,0.0863272712580645,1.44536689334337,1.78376979667498
500,29,2,0.0218073674737097,1.60942355526011,0.115704971227374,1.38264181165446,1.83620529886576,0.0985478579706422,1.41626975363765,1.80257735688257,0.0888156591494801,1.43534486332713,1.78350224719309,0.0874652096160416,1.43799174441267,1.78085536610755
500,30,1,0.039719615902241,1.50890689801909,0.114550138448623,1.28438862665979,1.73342516937839,0.0963570113145206,1.32004715584263,1.69776664019555,0.0825189631550101,1.34716973023527,1.67064406580291,0.0850717945684357,1.34216618066495,1.67564761537322
500,30,2,0.0261328549727214,1.5070329095219,0.114538667795878,1.28253712064198,1.73152869840182,0.0971359227673376,1.31664650089791,1.69741931814588,0.0826278182302887,1.34508238579053,1.66898343325326,0.0861547942472974,1.33816951279719,1.6758963062466
500,31,1,0.024013689559781,1.58276322419439,0.106482261693567,1.374057991275,1.79146845711378,0.0901370084224637,1.40609468768636,1.75943176070242,0.0842847126321189,1.41756518743544,1.74796126095334,0.0810128456673869,1.42397804668631,1.74154840170247
500,31,2,0.0199365869481976,1.58303219189233,0.106482456296398,1.37432657755139,1.79173780623327,0.0901373652500973,1.40636295600214,1.75970142778252,0.0834435966169019,1.4194827425232,1.74658164126145,0.0810439719721717,1.42418600682687,1.74187837695778
500,32,1,0.0216620298001398,1.35581843866322,0.119889410194043,1.1208351946829,1.59080168264355,0.100324081581636,1.15918323876322,1.55245363856323,0.0897080918147589,1.1799905787063,1.53164629862015,0.0901245704600733,1.17917428056148,1.53246259676497
500,33,1,0.0285003670934632,1.55158457814913,0.111533394528869,1.33297912487255,1.77019003142571,0.0955871688788383,1.36423372714661,1.73893542915165,0.0898913338450923,1.37539756381275,1.72777159248551,0.0783001503412889,1.39811628348021,1.70505287281806
500,33,2,0.0215594825280496,1.55024645011507,0.111531583669249,1.33164454612334,1.7688483541068,0.095926810758888,1.36222990102765,1.73826299920249,0.0821414308606922,1.38924924562811,1.71124365460203,0.0782004591838307,1.39697355011476,1.70351935011538
500,34,1,0.0615690833843004,1.67101254972465,0.111159370498675,1.45314018354725,1.88888491590206,0.089365970952934,1.4958552466569,1.8461698527924,0.0870863719369582,1.50032326072822,1.84170183872109,0.0766523573724931,1.52077392927457,1.82125117017474
500,34,2,0.0405083455702435,1.49743790331337,0.110989478876566,1.27989852471531,1.71497728191144,0.0991121356376184,1.30317811746364,1.69169768916311,0.0955161915291002,1.31022616791634,1.68464963871041,0.0798923254315825,1.34084894546747,1.65402686115928
500,35,1,0.0355766540704172,1.77791801106523,0.112800146017773,1.5568297248704,1.99900629726007,0.0880023807832037,1.60543334473015,1.95040267740031,0.085893834274198,1.60956609588781,1.94626992624266,0.0763857210706461,1.62820199776677,1.9276340243637
500,35,2,0.0234070627350764,1.67117383716824,0.112750487061876,1.45018288252696,1.89216479180951,0.097875879356533,1.47933711362943,1.86301056070704,0.0936291719109452,1.48766066022278,1.85468701411369,0.081384345177243,1.51166052062084,1.83068715371563
500,36,1,0.0384923617033102,1.35781415109716,0.120037779593651,1.12254010309361,1.59308819910072,0.104715046578413,1.15257265980347,1.56305564239085,0.10259818328605,1.15672171185651,1.55890659033782,0.0797269100522522,1.20154940739475,1.51407889479958
500,36,2,0.0253254036601444,1.34856881386228,0.119999251257155,1.11337028139826,1.58376734632631,0.105819785942807,1.14116203341438,1.55597559431019,0.0977171403249331,1.15704321882542,1.54009440889915,0.0808924279014094,1.19001965517552,1.50711797254905
500,37,1,0.0504962999022975,1.70856692198297,0.112126731436735,1.48879852836697,1.92833531559897,0.0862322441337673,1.53955172348079,1.87758212048516,0.0861987946174658,1.53961728453274,1.87751655943321,0.0723069505427859,1.56684529891911,1.85028854504683
500,37,2,0.0332231934279942,1.59216131692528,0.111971983665717,1.37269622894048,1.81162640491009,0.0983364040722842,1.39942196494361,1.78490066890696,0.0943585677137015,1.40721852420643,1.77710410964414,0.0791296153496363,1.43706727084,1.74725536301057
500,38,1,0.0493946043311712,1.66092129235685,0.116426727887124,1.43272490569808,1.88911767901561,0.09381931067224,1.47703544343926,1.84480714127444,0.0918553903782789,1.48088472721542,1.84095785749827,0.0706654847654108,1.52241694221664,1.79942564249705
500,38,2,0.0324983513082922,1.65517380037459,0.116423705452327,1.42698333768803,1.88336426306115,0.0946425488720954,1.46967440458529,1.8406731961639,0.0840169204419077,1.49050063630845,1.81984696444073,0.0714775709001595,1.51507776141028,1.79526983933891
500,39,1,0.0213326083566213,1.36323478780337,0.118853308434621,1.13028230327151,1.59618727233522,0.0980119489898291,1.1711313677833,1.55533820782343,0.0792646011492239,1.20787616955089,1.51859340605585,0.0879777293349871,1.19079843830679,1.53567113729994
500,40,1,0.102349363254953,1.65907656399122,0.115023551136927,1.43363040376284,1.8845227242196,0.0936870752409703,1.47544989651892,1.84270323146352,0.0931613752368648,1.47648026852697,1.84167285945548,0.0698612337935701,1.52214854575582,1.79600458222662
500,40,2,0.0673390466079802,1.64014634804647,0.115096286733865,1.4145576260481,1.86573507004485,0.0957555652596605,1.45246544013754,1.82782725595541,0.094953106948983,1.45403825842647,1.82625443766648,0.0709057868672543,1.50117100578665,1.77912169030629
500,41,1,0.0327028967735035,1.50764093362152,0.109098176139481,1.29380850838814,1.7214733588549,0.0928245841367545,1.32570474871348,1.68957711852956,0.0915138125191294,1.32827386108403,1.68700800615902,0.0787132583962264,1.35336294716492,1.66191892007813
500,41,2,0.0215163223298347,1.50483204990969,0.109095605350219,1.29100466342326,1.71865943639612,0.0936818973530494,1.32121553109771,1.68844856872166,0.0930512086516537,1.32245168095245,1.68721241886693,0.080421254366763,1.34720639135083,1.66245770846854
500,42,1,0.0220571785372811,1.48688813519912,0.107577617509851,1.27603600487981,1.69774026551842,0.0894997787373789,1.31146856887385,1.66230770152438,0.0738652833880913,1.34211217975846,1.63166409063978,0.086924611539435,1.31651589658182,1.65726037381641
500,42,2,0.0200976795881605,1.48708006283415,0.107578572830265,1.27622606008683,1.69793406558147,0.0901075654495819,1.31046923455297,1.66369089111533,0.0699840578784413,1.3499113093924,1.62424881627589,0.0869248513010297,1.31670735428413,1.65745277138417
500,43,1,0.0258312581868931,1.61368385547022,0.123473398372006,1.37167599466109,1.85569171627936,0.10489665548289,1.40808641072376,1.81928130021669,0.0869239578166449,1.4433128981496,1.78405481279085,0.0872730390196154,1.44262869899178,1.78473901194867
500,43,2,0.0235364804035003,1.61350729740147,0.123473049455759,1.37150012046818,1.85551447433475,0.105135515418766,1.40744168718069,1.81957290762225,0.0894794311245262,1.4381276123974,1.78888698240554,0.087173271610311,1.44264768504526,1.78436690975768
500,44,1,0.0300527342810739,1.58080187216672,0.116115080210419,1.3532163149543,1.80838742937914,0.0993133722029701,1.3861476626489,1.77545608168454,0.0848149806084582,1.41456451017414,1.7470392341593,0.0813837798930245,1.42128966357639,1.74031408075705
500,44,2,0.0207141840074535,1.57866335806399,0.116111708761378,1.35108440889169,1.80624230723629,0.100287965981201,1.38209894474083,1.77522777138714,0.0848435911240464,1.41236991946086,1.74495679666712,0.0848617023279666,1.41233442150117,1.7449922946268
500,45,1,0.0558360768248233,1.62766705577901,0.113557899859709,1.40509357205398,1.85024053950404,0.0883005742588368,1.45459793023169,1.80073618132633,0.0875736393512901,1.45602272265049,1.79931138890754,0.0724890245494675,1.48558856766206,1.76974554389597
500,45,2,0.0367364100775837,1.51242360092791,0.113651493770351,1.28966667313803,1.7351805287178,0.101069873367892,1.31432664912685,1.71052055272898,0.0993861832380595,1.31762668178132,1.70722052007451,0.0782290101484849,1.35909474103688,1.66575246081895
500,46,1,0.0454583499817008,1.80600124515502,0.117218121681989,1.57625372665832,2.03574876365172,0.0880966159428839,1.63333187790697,1.97867061240307,0.0863211081380467,1.63681187320445,1.97519061710559,0.075288916344221,1.65843496912035,1.95356752118969
500,46,2,0.0299085587910727,1.73755976158442,0.117085345875942,1.50807248366758,1.96704703950127,0.0921543978555433,1.55693714178756,1.91818238138129,0.0881468832787962,1.56479187035798,1.91032765281086,0.0775434359291523,1.58557462716329,1.88954489600556
500,47,1,0.0253248938084304,1.5367613043054,0.109047165481996,1.32302885996068,1.75049374865011,0.0939156488585567,1.35268663254262,1.72083597606817,0.0756404221971446,1.38850607679899,1.6850165318118,0.0828344394826232,1.37440580291945,1.69911680569134
500,47,2,0.0200695452458101,1.53494372505525,0.109043817626483,1.32121784250734,1.74866960760316,0.094092939006472,1.35052156460256,1.71936588550794,0.0756422747300011,1.38668486658445,1.68320258352605,0.0837478436996365,1.37079795140396,1.69908949870654
500,48,1,0.0263919484031268,1.48513557066767,0.109021522346467,1.2714533868686,1.69881775446675,0.0961217423974664,1.29673695556864,1.67353418576671,0.0859729399690367,1.31662860832836,1.65364253300698,0.0770742015328398,1.33407013566331,1.63620100567204
500,48,2,0.0219110592215085,1.48617678049808,0.109023990493596,1.27248975913063,1.69986380186553,0.0962700611738443,1.29748746059735,1.67486610039882,0.0943796021005019,1.3011927603811,1.67116080061506,0.0841418429477883,1.32125876832042,1.65109479267575
500,49,1,0.053461072941358,1.51186949099829,0.112977457712517,1.29043367388175,1.73330530811482,0.0841409221737359,1.34695328353776,1.67678569845881,0.0795367001465465,1.35597755871105,1.66776142328552,0.0726336465978433,1.36950754366651,1.65423143833006
500,49,2,0.0351738161139611,1.35598387943317,0.112641965191073,1.13520562765867,1.57676213120768,0.0993789783960432,1.16120108177693,1.55076667708942,0.0927312688949639,1.17423059239904,1.5377371664673,0.0784110886791817,1.20229814562198,1.50966961324437
500,50,1,0.0867061587040439,1.73638349847321,0.118482378230653,1.50415803714113,1.96860895980529,0.0942639140666276,1.55162622690262,1.9211407700438,0.0942065898989206,1.55173858227132,1.92102841467509,0.0734740612015296,1.59237433851821,1.8803926584282
500,50,2,0.0570468625938225,1.73867035385947,0.118482909371839,1.50644385149067,1.97089685622827,0.094529627248398,1.55339228445261,1.92394842326633,0.0940356331934184,1.55436051280037,1.92298019491857,0.0736449008290735,1.59432634823449,1.88301435948445
500,51,1,0.0337968289426523,1.2780951948546,0.11713052246922,1.04851937081493,1.50767101889427,0.102513507949656,1.07716871927328,1.47902167043593,0.0889588561124964,1.10373583687411,1.4524545528351,0.0803199858288315,1.12066802263009,1.43552236707911
500,51,2,0.0222360566494394,1.27308917832098,0.117109642662527,1.04355427870243,1.50262407793953,0.103700151077861,1.06983688220837,1.47634147443358,0.0854341996682292,1.10563814697125,1.44054020967071,0.083194141163611,1.1100286616403,1.43614969500166
500,52,1,0.0374750015024355,1.41733068729816,0.118363709072203,1.18533781751665,1.64932355707968,0.102594362282912,1.21624573722366,1.61841563737267,0.0976017207613212,1.22603131460598,1.60863005999035,0.0781956438180095,1.26406722541487,1.57059414918146
500,52,2,0.0246560485825446,1.4171234455634,0.118365010540625,1.18512802490377,1.64911886622302,0.102935794595692,1.21536928815584,1.61887760297095,0.0971268444708216,1.22675483040059,1.60749206072621,0.0787394911516107,1.26279404290624,1.57145284822055
500,53,1,0.07417985244158,1.48392371327286,0.118585267684479,1.25149658861128,1.71635083793444,0.0867404459665222,1.31391243917847,1.65393498736724,0.085707940637556,1.31593614962325,1.65191127692247,0.0709510732343539,1.34485960973352,1.62298781681219
500,53,2,0.0488053895215113,1.29619718751953,0.118572239162113,1.06379559876179,1.52859877627727,0.105488079734255,1.08944055124039,1.50295382379867,0.104714257310566,1.09095724319082,1.50143713184824,0.0752331498734095,1.14874021376765,1.44365416127141
500,54,1,0.0244074926965266,1.61170200104428,0.113288440014408,1.38965665861604,1.83374734347252,0.094311859899892,1.42685075564049,1.79655324644807,0.0879401734701116,1.43933926104286,1.7840647410457,0.0899365631441225,1.4354263372818,1.78797766480676
500,54,2,0.0212283924292049,1.61227411465626,0.11328843940806,1.39022877341647,1.83431945589606,0.0946741339090564,1.42671281219451,1.79783541711801,0.0880398139917616,1.43971607923241,1.78483215008012,0.090336660970504,1.43521425915408,1.78933397015845
500,55,1,0.0247853282629179,1.18192276528216,0.107995930599715,0.970250741306713,1.3935947892576,0.096992080671511,0.991818287165994,1.37202724339832,0.0948232046969132,0.996069284076206,1.36777624648811,0.0717625187513456,1.04126822852952,1.32257730203479
500,55,2,0.0196419487784504,1.18126513186134,0.107994903061024,0.969595121861736,1.39293514186095,0.0975627772058821,0.990042088537814,1.37248817518487,0.0953394227184715,0.994399863333139,1.36813040038955,0.072328213743381,1.03950183292432,1.32302843079837
500,56,1,0.0241120965379233,1.47097145005362,0.114681922712753,1.24619488153662,1.69574801857061,0.098786687784533,1.27734954199593,1.6645933581113,0.0880228162780733,1.29844673014859,1.64349616995864,0.0828388091669699,1.30860738408636,1.63333551602088
500,56,2,0.0200182861502781,1.47579794425419,0.114694137385001,1.25099743497959,1.7005984535288,0.0992618652195948,1.28124468842379,1.6703512000846,0.0872451636904102,1.30479742342099,1.6467984650874,0.0847071176463471,1.30977199366735,1.64182389484103
500,57,1,0.0783359760568579,1.6468946298533,0.116587341497176,1.41838344051883,1.87540581918776,0.0896550205527466,1.47117078956991,1.82261847013668,0.0833875832220884,1.483454966738,1.81033429296859,0.0753879605498971,1.4991342271755,1.79465503253109
500,57,2,0.0515398413337866,1.63956433700388,0.11660504552473,1.41101844777541,1.86811022623235,0.0904340638235081,1.4623135719098,1.81681510209795,0.0853878562144656,1.47220413882352,1.80692453518423,0.0762606294817523,1.49009350321964,1.78903517078811
500,58,1,0.0291297693956641,1.44445284885281,0.111919266345066,1.22509108681648,1.66381461088914,0.0970895087677155,1.25415741166809,1.63474828603753,0.0817362567155585,1.28424978569032,1.60465591201531,0.079168842521433,1.2892819175108,1.59962378019482
500,58,2,0.0220356022879431,1.44344962933619,0.111916942003873,1.2240924230086,1.66280683566378,0.097287760049364,1.25276561963944,1.63413363903295,0.0817438008560473,1.28323177965834,1.60366747901405,0.0790658779714525,1.28848050851215,1.59841875016024
