"n","B","j","relax_lambda","proj_lambda","delta_lambda","psi_relax","psi_proj","psi_delta","se_relax_np","se_proj_np","se_delta_np","lower_relax_np","upper_relax_np","lower_proj_np","upper_proj_np","lower_delta_np","upper_delta_np","s0","s0.1","s0.2","s0.3","s0.4","s0.5","s0.6","s0.7","s0.8","lambda.min","lambda.min.1","lambda.min.2","lambda.min.3","lambda.min.4","lambda.min.5","lambda.min.6","lambda.min.7","lambda.min.8","se_relax_delta","se_proj_delta","se_delta_delta","lower_relax_delta","upper_relax_delta","lower_proj_delta","upper_proj_delta","lower_delta_delta","upper_delta_delta"
1500,1,1,0.0212022691514717,0.0212022691514717,0.0212022691514717,1.60226824010581,1.60827785442536,1.64356396190174,0.0640419239450377,0.0643593767490653,0.0643654837300917,1.47674606917354,1.72779041103809,1.4821334759972,1.73442223285353,1.51740761379076,1.76972031001272,0.0517452829174859,0.0546601389788698,0.0547027968959951,1.50084748558754,1.70368899462408,1.50114398202678,1.71541172682395,1.53634647998559,1.75078144381789,0.0513702967987128,0.0543497620145612,0.0544011589401276,1.50158245838034,1.70295402183129,1.50175232087682,1.7148033879739,1.53693769037909,1.75019023342439,0.0463410639652843,0.0447734548648461,0.0447102073811328,1.51143975473386,1.69309672547777,1.52052188289027,1.69603382596046,1.55593195543472,1.73119596836876
1500,1,2,0.0193187179959573,0.0193187179959573,0.0193187179959573,1.60194988715358,1.60831394147735,1.64759479308227,0.0640305745546636,0.0643589051409677,0.0643657835601962,1.47644996102644,1.72744981328072,1.48217048740105,1.73445739555365,1.52143785730428,1.77375172886025,0.0516765265466233,0.0546940256209105,0.0547279754437443,1.5006638951222,1.70323587918496,1.50111365126036,1.71551423169433,1.54032796121253,1.754861624952,0.0507856026569254,0.0543611693900397,0.0543686442740116,1.50241010594601,1.70148966836115,1.50176604947287,1.71486183348183,1.5410322503052,1.75415733585933,0.046612309421226,0.0448532495570279,0.0447914098225545,1.51058976068798,1.69331001361918,1.52040157234557,1.69622631060912,1.55980362983006,1.73538595633447
1500,1,3,0.0176024963338144,0.0176024963338144,0.0176024963338144,1.60200094755676,1.60830369412863,1.6483739932993,0.0640316038273979,0.0643601191082547,0.0643658344283596,1.47649900405506,1.72750289105846,1.48215786067645,1.73444952758081,1.52221695781971,1.77453102877888,0.0516835002374829,0.054741098102331,0.0547691360382176,1.50070128709129,1.70330060802222,1.50101114184806,1.7155962464092,1.54102648666439,1.75572149993421,0.0505229612572496,0.0544974699115102,0.0544327740683808,1.50297594349255,1.70102595162097,1.50148865310207,1.71511873515519,1.54168575612527,1.75506223047333,0.0466361196871095,0.0448680213473592,0.0448081351584476,1.51059415297002,1.69340774214349,1.5203623722878,1.69624501596945,1.56055004838874,1.73619793820986
1500,1,4,0.0160387390740311,0.0160387390740311,0.0160387390740311,1.60288411326112,1.60835008935118,1.64848659886604,0.0639419862220811,0.0643628736127223,0.0643658438035784,1.47755782026584,1.7282104062564,1.48219885707024,1.73450132163212,1.52232954501103,1.77464365272106,0.0516079889687088,0.0548238754155966,0.0548519882345452,1.50173245488245,1.70403577163979,1.50089529353661,1.71580488516575,1.54097670192634,1.75599649580575,0.0502604277371583,0.0545077987171628,0.0545269116903813,1.50437367489629,1.70139455162595,1.50151480386554,1.71518537483682,1.5416138519529,1.75535934577919,0.0466445729977528,0.0448613730492756,0.0448115065491044,1.51146075018553,1.69430747633672,1.5204217981746,1.69627838052776,1.5606560460298,1.73631715170229
1500,1,5,0.0146139016993114,0.0146139016993114,0.0146139016993114,1.60485584376351,1.60826270992332,1.65178420289478,0.0638255814311678,0.0643689444482062,0.064366191557816,1.47975770415842,1.7299539833686,1.48209957880484,1.73442584104181,1.52562646744146,1.7779419383481,0.0512184738017902,0.0550040616052104,0.0550283140159851,1.504467635112,1.70524405241502,1.50045474917711,1.71607067066954,1.54392870742345,1.75963969836611,0.0478983008110746,0.0530404717585304,0.0529263392785879,1.5109751741738,1.69873651335321,1.5043033852766,1.71222203457004,1.54804857790875,1.75551982788081,0.0472322363929339,0.0452368611336738,0.0451881109339427,1.51228066043336,1.69743102709366,1.51959846210132,1.69692695774532,1.56321550546425,1.74035290032531
1500,1,6,0.0133156429499454,0.0133156429499454,0.0133156429499454,1.61221127024465,1.60824836076537,1.65201974221445,0.0637514672612061,0.0643690427575716,0.0643661973852378,1.48725839441268,1.73716414607661,1.48208503696053,1.73441168457021,1.52586199533939,1.77817748908952,0.0511397928867261,0.0550438963396195,0.0550700694451088,1.51197727618667,1.71244526430263,1.50036232393971,1.71613439759102,1.54408240610204,1.75995707832686,0.0495507814557028,0.0534024189658699,0.0548258577860457,1.51509173859147,1.70933080189783,1.50357961959226,1.71291710193847,1.5445610609538,1.7594784234751,0.0473669483613451,0.045264650131367,0.0452234650820651,1.51937205145641,1.70505048903288,1.51952964650789,1.69696707502285,1.5633817506536,1.7406577337753
1500,1,7,0.012132717929722,0.012132717929722,0.012132717929722,1.61148438985087,1.60825069034216,1.65201986506612,0.0637406793274173,0.0643691404128026,0.0643661959388431,1.48655265836913,1.73641612133261,1.48208717513306,1.73441420555125,1.52586212102599,1.77817760910625,0.051118653878685,0.0550883042582447,0.0551145763232618,1.51129182824865,1.71167695145309,1.500277613996,1.71622376668832,1.54399529547253,1.76004443465971,0.0481821342201458,0.0530520598144064,0.0500241315113244,1.51704740677939,1.70592137292236,1.50426865310592,1.71223272757839,1.55397256730392,1.75006716282831,0.0473831480484271,0.0452610129832007,0.0452200467626284,1.51861341967595,1.70435536002579,1.51953910489508,1.69696227578923,1.56338857341137,1.74065115672087
1500,1,8,0.0110548807080173,0.0110548807080173,0.0110548807080173,1.61110321127204,1.60824601110823,1.65202051539564,0.0637167232610034,0.0643695952289338,0.0643662001890136,1.48621843368047,1.7359879888636,1.48208160445952,1.73441041775694,1.52586276302518,1.77817826776611,0.051098143361027,0.0550919739434868,0.0551189693607536,1.51095085028442,1.71125557225965,1.50026574217899,1.71622628003746,1.54398733544856,1.76005369534272,0.0496284669198389,0.0547465549295333,0.0531879934894702,1.51383141610915,1.70837500643492,1.50094276344634,1.71554925877011,1.54777204815628,1.756268982635,0.0474399863382883,0.0452892244143386,0.0452518663458568,1.51812083804899,1.70408558449508,1.51947913125612,1.69701289096033,1.56332685735776,1.74071417343352
1500,1,9,0.010072795574445,0.010072795574445,0.010072795574445,1.61258232964423,1.60806964893263,1.65202143462665,0.0637425865831408,0.0643691070864336,0.064366207671227,1.48764685994127,1.73751779934718,1.48190619904322,1.73423309882204,1.52586366759105,1.77817920166226,0.0511516096366867,0.0551577023245343,0.0551872293338028,1.51232517475632,1.71283948453213,1.49996055237655,1.71617874548872,1.5438544651324,1.76018840412091,0.0495402356889887,0.0535197301946163,0.0534227388520504,1.51548346769381,1.70968119159464,1.50317097775119,1.71296832011408,1.54731286647663,1.75673000277667,0.0476495756956794,0.0454749385367699,0.045447886554026,1.5191891612807,1.70597549800776,1.51893876940057,1.6972005284647,1.56294357698076,1.74109929227254
1500,1,10,0.00917795617739922,0.00917795617739922,0.00917795617739922,1.61839376998466,1.60831970125425,1.65202270579193,0.0637838087627306,0.0643680429299802,0.0643662153346343,1.49337750480971,1.74341003515961,1.48215833711149,1.73448106539701,1.52586492373605,1.77818048784781,0.0511877220787667,0.0552130667296694,0.0552450471519297,1.51806583471028,1.71872170525904,1.5001020904641,1.7165373120444,1.54374241337415,1.76030299820971,0.0494512791097396,0.0533076088035868,0.0533225184325129,1.52146926292957,1.71531827703975,1.50383678799922,1.71280261450928,1.5475105696642,1.75653484191965,0.0479453316990603,0.0455953169645465,0.0455746331825691,1.5244209198545,1.71236662011482,1.51895288000374,1.69768652250476,1.56269642475409,1.74134898682976
