"n","B","j","relax_lambda","proj_lambda","delta_lambda","psi_relax","psi_proj","psi_delta","se_relax_np","se_proj_np","se_delta_np","lower_relax_np","upper_relax_np","lower_proj_np","upper_proj_np","lower_delta_np","upper_delta_np","s0","s0.1","s0.2","s0.3","s0.4","s0.5","s0.6","s0.7","s0.8","lambda.min","lambda.min.1","lambda.min.2","lambda.min.3","lambda.min.4","lambda.min.5","lambda.min.6","lambda.min.7","lambda.min.8","se_relax_delta","se_proj_delta","se_delta_delta","lower_relax_delta","upper_relax_delta","lower_proj_delta","upper_proj_delta","lower_delta_delta","upper_delta_delta"
500,1,1,0.0236141042738764,0.0236141042738764,0.0236141042738764,1.44456210327454,1.45075411322662,1.48455149928156,0.113169738584257,0.114161728103609,0.114173379304608,1.2227494156494,1.66637479089968,1.22699712614355,1.6745111003097,1.26077167584453,1.70833132271859,0.0852815256464672,0.0936715898162761,0.0934740190202156,1.27741031300746,1.61171389354162,1.26715779718672,1.63435042926653,1.30134242200194,1.66776057656118,0.0706396284105309,0.0767889573207389,0.0725080411538657,1.3061084315899,1.58301577495918,1.30024775687798,1.60126046957527,1.34243573861998,1.62666725994314,0.0923826962219978,0.090550817954992,0.0905312117443071,1.26349201867942,1.62563218786966,1.27327451003484,1.62823371641841,1.30711032426272,1.6619926743004
500,1,2,0.0225408067900804,0.0225408067900804,0.0225408067900804,1.44599548915167,1.4507115871479,1.48589594351699,0.113204519124095,0.114161262403582,0.114174930014945,1.22411463166844,1.66787634663489,1.22695551283688,1.67446766145892,1.2621130806877,1.70967880634628,0.085281580214274,0.0937199610588825,0.0935329831554715,1.27884359193169,1.61314738637165,1.26702046347249,1.63440271082331,1.30257129653226,1.66922059050171,0.070618693134292,0.0767917300164647,0.0708842240438713,1.30758285060846,1.58440812769488,1.30019979631563,1.60122337798017,1.346962864391,1.62482902264298,0.0928222651114527,0.0909940832806808,0.0909777120456043,1.26406384953322,1.62792712877012,1.27236318391777,1.62905999037803,1.3075796279076,1.66421225912637
500,1,3,0.0215162923333838,0.0215162923333838,0.0215162923333838,1.44514517009402,1.45070024037435,1.48589515549691,0.113224859436059,0.1141625688142,0.114174947491321,1.22322444559935,1.6670658945887,1.22694160549851,1.67445887525018,1.26211225841392,1.7096780525799,0.0854181224237062,0.0937691445786297,0.0935921103468887,1.27772565014356,1.61256469004449,1.26691271700023,1.63448776374846,1.30245461921701,1.66933569177681,0.0706944546542241,0.0780042276449413,0.0725008050670224,1.30658403897174,1.5837063012163,1.29781195419026,1.60358852655843,1.34379357756555,1.62799673342827,0.0930054223663408,0.0911714250136347,0.0911626013257089,1.262854542256,1.62743579793205,1.27200424734762,1.62939623340107,1.30721645689852,1.6645738540953
500,1,4,0.0205383436399164,0.0205383436399164,0.0205383436399164,1.44369273727705,1.45095812562551,1.48027938613276,0.112939303796619,0.114165827446158,0.114168352866824,1.22233170183568,1.66505377271843,1.22719310383104,1.67472314741998,1.25650941451378,1.70404935775174,0.0850786972317681,0.0938028813181055,0.0937178282393714,1.27693849070279,1.61044698385132,1.26710447824202,1.63481177300899,1.29659244278359,1.66396632948193,0.0704181450797264,0.0779859505924463,0.0725318003484784,1.30567317292079,1.58171230163332,1.29810566246431,1.6038105887867,1.33811705744974,1.62244171481578,0.0943505008785923,0.0912131836223135,0.0912202562068061,1.25876575555501,1.62861971899909,1.27218028572577,1.62973596552524,1.30148768396742,1.6590710882981
500,2,1,0.0424035003550497,0.0424035003550497,0.0424035003550497,1.67614651577201,1.5606080114104,1.70031079678226,0.110028060089545,0.110745443865748,0.110876689159826,1.4604915179965,1.89180151354751,1.34354694143353,1.77766908138726,1.482992486029,1.91762910753552,0.0855215334907433,0.0891717778505604,0.0883578444015625,1.50852431013015,1.84376872141386,1.3858313268233,1.7353846959975,1.5271294217552,1.87349217180932,0.0845541357458669,0.0878815418154342,0.0876068414559102,1.51042040971011,1.84187262183391,1.38836018945215,1.73285583336865,1.52860138752867,1.87202020603584,0.0798934916058204,0.0765710669656324,0.0774968594603044,1.5195552722246,1.83273775931941,1.41052872015776,1.71068730266304,1.54841695224006,1.85220464132445
500,2,2,0.0404761958209723,0.0404761958209723,0.0404761958209723,1.68011473383251,1.56060448935222,1.70092240477976,0.110128632668975,0.11074424636225,0.110878103322949,1.46426261380132,1.89596685386371,1.34354576648221,1.77766321222223,1.48360132226678,1.91824348729274,0.085524277699927,0.0892380058704988,0.0884358624297815,1.51248714954066,1.84774231812437,1.38569799784604,1.7355109808584,1.52758811441739,1.87425669514213,0.0847161860168541,0.0883762578848929,0.0877365849716248,1.51407100923948,1.84615845842555,1.38738702389783,1.73382195480661,1.52895869823538,1.87288611132415,0.0800865524517403,0.076581523128737,0.0775329442189063,1.5231450910271,1.83708437663793,1.4105047040199,1.71070427468455,1.54895783411071,1.85288697544882
500,2,3,0.0386364902524513,0.0386364902524513,0.0386364902524513,1.67815636560345,1.56044580461861,1.71843168016013,0.109956082682455,0.110753714294523,0.110858875426313,1.46264244354583,1.89367028766106,1.34336852460134,1.77752308463587,1.50114828432456,1.93571507599571,0.0850760832482141,0.0894515584675033,0.0884035737084292,1.51140724243695,1.84490548876995,1.3851207500223,1.73577085921491,1.54516067569161,1.89170268462866,0.0838218951942782,0.0884089701773367,0.0870401548641318,1.51386545102266,1.84244728018423,1.38716422307103,1.73372738616619,1.54783297662644,1.88903038369383,0.0803807525756919,0.0769434935607399,0.0780293689016578,1.52061009055509,1.8357026406518,1.40963655723956,1.71125505199766,1.56549411711289,1.87136924320738
500,2,4,0.0368804021413073,0.0368804021413073,0.0368804021413073,1.54975170432833,1.55884537813002,1.62831082525661,0.110167159169768,0.11072793427368,0.110786705958286,1.33382407235559,1.76567933630108,1.34181862695361,1.77587212930644,1.41116888157837,1.84545276893485,0.0872301361079695,0.0970666341371272,0.0970578451207476,1.37878063755671,1.72072277109996,1.36859477522125,1.74909598103879,1.43807744881995,1.81854420169328,0.0774946505042229,0.096486884403917,0.0949016464349059,1.39786218934006,1.70164121931661,1.36973108469835,1.7479596715617,1.4423035982442,1.81431805226903,0.0880141571747075,0.0824408900289149,0.0824555915390082,1.37724395626591,1.72225945239076,1.39726123367335,1.7204295225867,1.46669786584016,1.78992378467307
500,2,5,0.0352041309450527,0.0352041309450527,0.0352041309450527,1.54569665188655,1.55894419078536,1.6283108185358,0.110067150568448,0.110726962349143,0.110786707121712,1.32996503677239,1.7614282670007,1.34191934458104,1.77596903698968,1.41116887257724,1.84545276449435,0.0870739047503064,0.0970318304068876,0.0970207235874978,1.37503179857595,1.71636150519715,1.36876180318786,1.74912657838286,1.4381502003043,1.81847143676729,0.0775164461935571,0.0938699229535009,0.0936297363836649,1.39376441734717,1.69762888642592,1.3749591417965,1.74292923977423,1.44479653522381,1.81182510184778,0.0884499760568844,0.0824312275655807,0.0824452857575909,1.37233469881505,1.71905860495804,1.39737898475683,1.7205093968139,1.46671805845092,1.78990357862068
500,2,6,0.0336040488617212,0.0336040488617212,0.0336040488617212,1.54018836442378,1.55884085657966,1.62830891321461,0.10998496713723,0.110732895009213,0.110786681875923,1.3246178288348,1.75575890001275,1.3418043823616,1.77587733079771,1.4111670167378,1.84545080969142,0.0868169202153049,0.0973125811072227,0.0972723659589634,1.37002720080178,1.71034952804577,1.3681081976095,1.74957351554981,1.43765507593504,1.81896275049418,0.075731920844451,0.0906566685215501,0.0910951110423488,1.39175379956865,1.6886229292789,1.38115378627742,1.73652792688189,1.44976249557161,1.80685533085761,0.0882689091282304,0.0823581196724459,0.082387545844307,1.36718130253244,1.71319542631511,1.39741894202166,1.72026277113765,1.46682932335977,1.78978850306945
