"n","B","j","relax_lambda","proj_lambda","delta_lambda","psi_relax","psi_proj","psi_delta","se_relax_np","se_proj_np","se_delta_np","lower_relax_np","upper_relax_np","lower_proj_np","upper_proj_np","lower_delta_np","upper_delta_np","s0","s0.1","s0.2","s0.3","s0.4","s0.5","s0.6","s0.7","s0.8","lambda.min","lambda.min.1","lambda.min.2","lambda.min.3","lambda.min.4","lambda.min.5","lambda.min.6","lambda.min.7","lambda.min.8","se_relax_delta","se_proj_delta","se_delta_delta","lower_relax_delta","upper_relax_delta","lower_proj_delta","upper_proj_delta","lower_delta_delta","upper_delta_delta"
2000,1,1,0.0116629280889456,0.0116629280889456,0.0116629280889456,1.76767856344226,1.74624058183089,1.78092695873798,0.0942391763652091,0.0950330411064632,0.0947354070944821,1.58296977776645,1.95238734911807,1.55997582126222,1.93250534239955,1.5952455608328,1.96660835664317,0.079244923512642,0.0804814494603359,0.0798036963695902,1.61235851335748,1.92299861352704,1.58849694088863,1.90398422277314,1.62451171385359,1.93734220362238,0.0776506350275883,0.0784930753543181,0.0774718368942958,1.61548331878819,1.91987380809633,1.59239415413642,1.90008700952535,1.62908215842516,1.9327717590508,0.0675021815120924,0.0691276249613475,0.0696785645721901,1.63537428767856,1.89998283920596,1.61075043690664,1.88173072675513,1.64435697217649,1.91749694529948
2000,1,2,0.0106268257019004,0.0106268257019004,0.0106268257019004,1.76781572580195,1.74627587546474,1.77750650778958,0.0940314142733893,0.0950436627588606,0.0949023984778957,1.58351415382611,1.9521172977778,1.55999029645737,1.9325614544721,1.5914978067729,1.96351520880625,0.0791402120634355,0.0805419358553746,0.0800424076203581,1.61270091015762,1.92293054144629,1.5884136811882,1.90413806974127,1.62062338885368,1.93438962672548,0.0772076810388942,0.0785475907295981,0.0781206339083612,1.61648867096572,1.91914278063819,1.59232259763472,1.90022915329475,1.62439006532919,1.93062295024997,0.0675575152742841,0.0691039881850977,0.0695649573311632,1.63540299586436,1.90022845573955,1.61083205862194,1.88171969230753,1.6411591914205,1.91385382415866
2000,1,3,0.00968276779530248,0.00968276779530248,0.00968276779530248,1.77463999172874,1.74646860814367,1.79434718573835,0.0939917709566398,0.0950040610088219,0.0941241515841605,1.59041612065372,1.95886386280375,1.56026064856638,1.93267656772096,1.60986384863339,1.9788305228433,0.0794359367639239,0.0806890681811647,0.0793250038212143,1.61894555567145,1.93033442778603,1.58831803450859,1.90461918177875,1.63887017824877,1.94982419322792,0.0773679089346736,0.0789088838358983,0.0769735149550608,1.62299889021678,1.9262810932407,1.59180719582531,1.90113002046203,1.64347909642643,1.94521527505026,0.0675344258773694,0.0695011146615779,0.0705129017543,1.64227251700909,1.90700746644838,1.61024642340698,1.88269079288036,1.65614189829992,1.93255247317677
2000,1,4,0.00882257739119411,0.00882257739119411,0.00882257739119411,1.75650159078427,1.74632570865422,1.78875176379636,0.0953129275328711,0.095009207936094,0.0943474357608636,1.56968825281985,1.9433149287487,1.56010766109947,1.93254375620896,1.60383078970506,1.97367273788765,0.0810469090185089,0.0807332535897122,0.0796314738222736,1.597649649108,1.91535353246055,1.58808853161838,1.90456288569005,1.6326740751047,1.94482945248801,0.078605023366597,0.0788068728162914,0.0772637015306783,1.60243574498574,1.9105674365828,1.59186423793429,1.90078717937415,1.63731490879623,1.94018861879649,0.066058417540083,0.0697417948157304,0.0705782536092487,1.62702709240571,1.88597608916284,1.60963179081538,1.88301962649305,1.65041838672223,1.92708514087048
2000,1,5,0.00803880393180262,0.00803880393180262,0.00803880393180262,1.74648388259815,1.77473176636218,1.39586074826038,0.0951054601139695,0.0946679740697272,0.098984545067083,1.56007718077477,1.93289058442153,1.58918253718551,1.96028099553884,1.20185103992889,1.58987045659186,0.0818252464786801,0.0817760094450452,0.0820450020454548,1.58610639949994,1.90686136569636,1.61445078784989,1.93501274487447,1.23505254425129,1.55666895226947,0.0794314747274316,0.0802707766871957,0.07999207246598,1.59079819213238,1.90216957306392,1.61740104405527,1.93206248866908,1.23907628622706,1.5526452102937,0.0684406809822852,0.0727308215319937,0.0775861932858905,1.61234014787287,1.88062761732343,1.63217935615947,1.91728417656489,1.24379180942003,1.54792968710072
2000,1,6,0.00732465874637331,0.00732465874637331,0.00732465874637331,1.72442544868654,1.77137096304048,1.42333341675464,0.0939887276454881,0.0944996781357568,0.0981160957616257,1.54020754250138,1.9086433548717,1.58615159389439,1.95659033218656,1.23102586906186,1.61564096444743,0.0811409191510941,0.0826924172712218,0.082747259533747,1.56538924715039,1.88346165022268,1.60929382518888,1.93344810089207,1.2611487880685,1.58551804544079,0.0772216412795081,0.0812884338247713,0.08102740441254,1.5730710317787,1.87577986559437,1.61204563274393,1.93069629333703,1.26451970410606,1.58214712940322,0.0715559274762373,0.073549016902694,0.0776895955098768,1.58417583083311,1.86467506653996,1.6272148899112,1.91552703616976,1.27106180955528,1.575605023954
2000,1,7,0.00667395625095093,0.00667395625095093,0.00667395625095093,1.74262725489125,1.77190121652847,1.41109934315177,0.0923373856694334,0.0945092022463978,0.0984447912002127,1.56164597897916,1.92360853080334,1.58666318012553,1.95713925293141,1.21814755239935,1.60405113390419,0.0792033783515926,0.0827916603608825,0.0829583773263889,1.58738863332213,1.89786587646038,1.60962956222114,1.9341728708358,1.24850092359205,1.57369776271149,0.0767432772166973,0.0805013385677462,0.0785616529503968,1.59221043154653,1.89304407823598,1.61411859293569,1.92968384012125,1.25711850336899,1.56508018293455,0.0737843771847325,0.0738629298875992,0.0782779366816576,1.59800987560918,1.88724463417333,1.62712987394878,1.91667255910817,1.25767458725572,1.56452409904782
2000,1,8,0.00608106037181065,0.00608106037181065,0.00608106037181065,1.73524795257102,1.77327324408857,1.41050071296397,0.0933042048959496,0.0944626921388512,0.0984751188526902,1.55237171097496,1.91812419416708,1.58812636749642,1.95842012068072,1.2174894800127,1.60351194591525,0.079754355750928,0.0828096528499385,0.0832261066057477,1.5789294152992,1.89156648984284,1.61096632450269,1.93558016367445,1.24737754401671,1.57362388191124,0.0761961521068505,0.0808327709811301,0.0800747753337732,1.58590349444159,1.88459241070045,1.61484101296556,1.93170547521159,1.25355415330978,1.56744727261817,0.073383891414075,0.0741796938527942,0.0785223764591076,1.59141552539943,1.87908037974261,1.6278810441371,1.91866544404005,1.25659685510412,1.56440457082382
2000,1,9,0.00554083572848367,0.00554083572848367,0.00554083572848367,1.74795443885527,1.76585866989894,1.47286971421652,0.0930585516329545,0.0939589766707618,0.0963426725454618,1.56555967765468,1.93034920005587,1.58169907562425,1.95001826417364,1.28403807602741,1.66170135240562,0.0816707095475099,0.0846235988821422,0.0846693567987073,1.58787984814216,1.90802902956839,1.59999641608994,1.93172092370794,1.30691777489105,1.63882165354199,0.0796009025531132,0.083563740469618,0.0828260304647088,1.59193666985117,1.90397220785938,1.60207373857849,1.92964360121939,1.31053069450569,1.63520873392735,0.0774996989907451,0.0779452893247145,0.0807134808068736,1.59605502883341,1.89985384887714,1.6130859028225,1.91863143697538,1.31467129183505,1.63106813659799
2000,1,10,0.00504860315354836,0.00504860315354836,0.00504860315354836,1.73445721750722,1.76623846298769,1.44889269886157,0.0925077505918227,0.0939633463079735,0.0969300573646745,1.55314202634724,1.91577240866719,1.58207030422407,1.95040662175132,1.25890978642681,1.63887561129633,0.081078020394875,0.0846755275936107,0.0850083489855664,1.57554429753326,1.89337013748117,1.60027442890422,1.93220249707117,1.28227633484986,1.61550906287328,0.0778184975210365,0.0813383575009352,0.0783409948225228,1.58193296236598,1.88698147264845,1.60681528228586,1.92566164368953,1.29534434900942,1.60244104871371,0.0783677982110953,0.0780496732512559,0.081194510298565,1.58085633301347,1.88805810200096,1.61326110341523,1.91921582256016,1.28975145867638,1.60803393904676
2000,1,11,0.00460009916392047,0.00460009916392047,0.00460009916392047,1.75094930941266,1.76150543235974,1.53630936461599,0.0902508104667093,0.0934332143662338,0.0945936712532782,1.57405772089791,1.92784089792741,1.57837633220192,1.94463453251756,1.35090576895956,1.72171296027241,0.0802324665406496,0.0861378078535093,0.0861341395523571,1.59369367499299,1.90820494383234,1.59267532896686,1.93033553575262,1.36748645109337,1.70513227813861,0.0771324068157949,0.0837993691548436,0.0859564526436603,1.5997697920537,1.90212882677162,1.59725866881625,1.92575219590323,1.36783471743441,1.70478401179756,0.0860146118040182,0.0826458624375211,0.084108565292526,1.58236067027679,1.91953794854854,1.5995195419822,1.92349132273728,1.37145657664263,1.70116215258934
