"n","B","j","relax_lambda","proj_lambda","delta_lambda","psi_relax","psi_proj","psi_delta","se_relax_np","se_proj_np","se_delta_np","lower_relax_np","upper_relax_np","lower_proj_np","upper_proj_np","lower_delta_np","upper_delta_np","s0","s0.1","s0.2","s0.3","s0.4","s0.5","s0.6","s0.7","s0.8","lambda.min","lambda.min.1","lambda.min.2","lambda.min.3","lambda.min.4","lambda.min.5","lambda.min.6","lambda.min.7","lambda.min.8","se_relax_delta","se_proj_delta","se_delta_delta","lower_relax_delta","upper_relax_delta","lower_proj_delta","upper_proj_delta","lower_delta_delta","upper_delta_delta"
500,1,1,0.0271132289812586,0.0271132289812586,0.0271132289812586,1.56105732253088,1.65719626193213,1.40806744179532,0.17118537355955,0.160659519978651,0.171559101275078,1.22553399035416,1.89658065470759,1.34230360277398,1.97208892109029,1.07181160329617,1.74432328029447,0.136876081048402,0.139285177559657,0.145131958911165,1.29278020367601,1.82933444138575,1.38419731391521,1.93019520994906,1.12360880232944,1.6925260812612,0.126333524168611,0.12774278924817,0.131760579577141,1.3134436151604,1.80867102990135,1.40682039500572,1.90757212885855,1.14981670582412,1.66631817776652,0.120294607396358,0.113337412814412,0.120134202716612,1.32527989203401,1.79683475302774,1.43505493281589,1.87933759104838,1.17260440447076,1.64353047911988
500,1,2,0.0258808908791793,0.0258808908791793,0.0258808908791793,1.56463441072369,1.65714851444232,1.40989326467412,0.171314442740811,0.160651154381574,0.171386757627629,1.2288581029517,1.90041071849568,1.34227225185443,1.9720247770302,1.07397521972397,1.74581130962427,0.136780265413468,0.139218301052646,0.145010797438495,1.29654509051329,1.83272373093408,1.38428064437913,1.93001638450551,1.12567210169467,1.69411442765357,0.129027636845647,0.136711741847139,0.129389324118725,1.31174024250622,1.81752857894115,1.38919350042193,1.92510352846271,1.15629018940142,1.66349633994682,0.120511463669249,0.113354010667291,0.120103350277571,1.32843194193196,1.80083687951542,1.43497465353443,1.87932237535021,1.17449069813008,1.64529583121816
500,2,1,0.0303368607945451,0.0303368607945451,0.0303368607945451,1.89680632592316,1.7574279228237,1.80304928464804,0.166322676564116,0.201824494227831,0.204808187273377,1.57081387985749,2.22279877198883,1.36185191413715,2.15300393151025,1.40162523759222,2.20447333170386,0.125965623461252,0.148924795949239,0.149880954159096,1.64991370393911,2.14369894790721,1.46553532276319,2.04932052288421,1.50928261449621,2.09681595479987,0.119701451104556,0.147542706340269,0.138183911858408,1.66219148175823,2.13142117008809,1.46824421839677,2.04661162725063,1.53220881740556,2.07388975189052,0.12567398581152,0.117946270915713,0.117804434075752,1.65048531373258,2.14312733811374,1.5262532318289,1.9886026138185,1.57215259385956,2.03394597543651
500,2,2,0.0289580036513979,0.0289580036513979,0.0289580036513979,1.89135293357659,1.7575381384346,1.79230033470655,0.168040020945442,0.20179997963924,0.204090048555475,1.56199449252353,2.22071137462966,1.36201017834169,2.15306609852751,1.39228383953782,2.19231682987528,0.128788897352446,0.149373444089029,0.150324460483102,1.6389266947658,2.14377917238739,1.4647661880201,2.05031008884909,1.49766439215967,2.08693627725343,0.11452294719317,0.137094866094232,0.116440045970252,1.66688795707798,2.11581791007521,1.4888322008899,2.02624407597929,1.56407784460486,2.02052282480825,0.127929287327693,0.119110539859864,0.11752636876029,1.64061153041431,2.14209433673887,1.52408148030926,1.99099479655993,1.56194865193638,2.02265201747672
500,2,3,0.0276418176934497,0.0276418176934497,0.0276418176934497,1.89591026152576,1.75752039023091,1.79042427323725,0.169942449137611,0.201798141782036,0.204044012364928,1.56282306121605,2.22899746183548,1.36199603233812,2.1530447481237,1.39049800900199,2.19035053747251,0.131160988798298,0.149530162646512,0.150481742843518,1.6388347234811,2.15298579957043,1.46444127144374,2.05059950901807,1.49548005726396,2.08536848921055,0.12971303021443,0.119184442633785,0.118067335936683,1.64167272230548,2.15014780074605,1.52391888266869,1.99112189779313,1.55901229480135,2.02183625167315,0.128103648674446,0.119414554402182,0.117859309409173,1.64482711012385,2.14699341292768,1.52346786360263,1.99157291685918,1.55942002679527,2.02142851967923
500,3,1,0.0648331914585281,0.0648331914585281,0.0648331914585281,2.08725123639858,1.78103090564336,2.10118037536775,0.351777423245437,0.241727178995069,0.331626405889435,1.39776748683753,2.77673498595964,1.30724563481303,2.2548161764737,1.45119261982445,2.75116813091104,0.223391152251865,0.140189071646426,0.205114673689487,1.64940457798493,2.52509789481224,1.50626032521637,2.05580148607036,1.69915561493635,2.50320513579914,0.0837259664078747,0.112643412858644,0.106570270557267,1.92314834223915,2.25135413055802,1.56024981644042,2.0018119948463,1.8923026450755,2.31005810565999,0.0987042382468925,0.0928259824011371,0.0946029811887156,1.89379092943467,2.28071154336249,1.59909198013713,1.96296983114959,1.91575853223786,2.28660221849763
500,3,2,0.0618864228471992,0.0618864228471992,0.0618864228471992,2.07237867376933,1.7804154530833,2.08677106418854,0.357920730612689,0.241985675352464,0.328442047766217,1.37085404176846,2.7739033057702,1.30612352939247,2.25470737677413,1.44302465056675,2.73051747781032,0.229603433769795,0.1420780678496,0.203908350085799,1.62235594358053,2.52240140395812,1.50194244009809,2.05888846606852,1.68711069802037,2.4864314303567,0.0868250165353667,0.110776002909008,0.110730921015088,1.90220164136001,2.24255570617865,1.56329448738165,1.99753641878496,1.86973845899896,2.30380366937811,0.098927476332845,0.0934720132647367,0.095094260996808,1.87848082015695,2.2662765273817,1.59721030708442,1.96362059908219,1.90038631263479,2.27315581574228
500,3,3,0.0590735894171156,0.0590735894171156,0.0590735894171156,2.08408774949332,1.80138006292827,2.10521220997832,0.288739940367724,0.23212460769243,0.330271966370689,1.51815746637259,2.65001803261406,1.34641583185111,2.25634429400543,1.45787915589177,2.75254526406487,0.181664172371638,0.141949968009927,0.22362059502991,1.72802597164491,2.44014952734173,1.52315812562881,2.07960200022773,1.66691584371969,2.54350857623694,0.12062231036392,0.109834240257895,0,1.84766802118004,2.32050747780661,1.5861049520228,2.01665517383374,2.10521220997832,2.10521220997832,0.10183047809713,0.0945700405031673,0.0954357809938129,1.88450001242295,2.2836754865637,1.61602278354206,1.98673734231448,1.91815807923044,2.29226634072619
500,3,4,0.0563886036075826,0.0563886036075826,0.0563886036075826,2.07156314258696,1.80318220621911,2.10160810008086,0.263009566394162,0.232778254402015,0.32908537413868,1.5560643924544,2.58706189271951,1.34693682759116,2.25942758484706,1.45660076676905,2.74661543339267,0.156940559278765,0.143252476511812,0.223109370987111,1.76395964640058,2.37916663877334,1.52240735225596,2.08395706018226,1.66431373294612,2.5389024672156,0.12621951245072,0.126398767965161,0.222580425913345,1.82417289818354,2.31895338699037,1.5554406210074,2.05092379143083,1.66535046529071,2.53786573487102,0.109845740734857,0.0945530293151031,0.0954605875758655,1.85626549074664,2.28686079442728,1.61785826876151,1.98850614367671,1.91450534843217,2.28871085172956
500,3,5,0.0538256545469339,0.0538256545469339,0.0538256545469339,2.0932554480415,1.81240853127601,2.14094928654995,0.21139804875979,0.223690575491371,0.332819059673683,1.67891527247231,2.50759562361068,1.37397500331292,2.2508420592391,1.48862392958954,2.79327464351037,0.120804681123278,0.139574183785247,0.237948943130696,1.85647827303987,2.33003262304312,1.53884313105693,2.08597393149509,1.67456935801379,2.60732921508612,0.0867013633228358,0.107629202314921,0,1.92332077592874,2.26319012015425,1.60145529473877,2.02336176781325,2.14094928654995,2.14094928654995,0.110525704631554,0.0950794292414957,0.0959825640634131,1.87662506696365,2.30988582911934,1.62605284996268,1.99876421258934,1.95282346098567,2.32907511211424
500,3,6,0.0513791954765888,0.0513791954765888,0.0513791954765888,2.10137604155271,1.81228622593071,2.1554012196498,0.214237245211132,0.223248101800813,0.335511968631988,1.6814710409389,2.52128104216653,1.37471994640112,2.24985250546031,1.4977977611311,2.8130046781685,0.12245413608197,0.140055423263685,0.241864189983035,1.86136593483205,2.34138614827337,1.53777759633389,2.08679485552754,1.68134740728305,2.62945503201655,0.0783270285142041,0.134133842037447,0.232113568342122,1.94785506566487,2.25489701744055,1.54938389553732,2.07518855632411,1.70045862569924,2.61034381360036,0.111018290122026,0.0952342394299359,0.0963086022352519,1.88378019291354,2.31897189019188,1.62562711664804,1.99894533521339,1.96663635926871,2.34416608003089
500,3,7,0.0490439317467045,0.0490439317467045,0.0490439317467045,2.15159227268285,1.81206005291819,2.23172358372695,0.218420753244579,0.223550310759808,0.347557649678752,1.72348759632348,2.57969694904222,1.37390144382896,2.25021866200741,1.55051059035659,2.9129365770973,0.127025490408672,0.140282858538832,0.254590862401203,1.90262231148185,2.40056223388385,1.53710565018207,2.0870144556543,1.73272549342059,2.7307216740333,0.0725467669894892,0.106366633993468,0.242007552048627,2.00940060938345,2.29378393598225,1.60358145029099,2.02053865554538,1.75738878171164,2.70605838574225,0.11382131659527,0.0963554680800978,0.0982692644042591,1.92850249215612,2.37468205320958,1.62320333548119,2.00091677035518,2.0391158254946,2.42433134195929
500,3,8,0.0468148093574451,0.0468148093574451,0.0468148093574451,2.15098817141676,1.8226261394631,2.22577972943645,0.21000387672548,0.218509052332771,0.342045001809495,1.73938057303482,2.5625957697987,1.39434839689087,2.25090388203533,1.55537152588984,2.89618793298306,0.12504735101464,0.139028706058878,0.258233299254067,1.90589536342806,2.39608097940546,1.5501298755877,2.0951224033385,1.71964246289848,2.73191699597442,0.0782190487123338,0.0783936914871016,0.110174030572047,1.99767883594059,2.30429750689293,1.66897450414838,1.97627777477782,2.00983862951524,2.44172082935766,0.113746316465768,0.0966404961716042,0.0986408956238724,1.92804539114386,2.37393095168966,1.63321076696676,2.01204151195945,2.03244357401366,2.41911588485924
500,3,9,0.0446870040210672,0.0446870040210672,0.0446870040210672,2.16260162665248,1.82648607194923,2.23282101391858,0.192016804098888,0.217796692798838,0.337811318789764,1.78624869061866,2.53895456268629,1.39960455406351,2.25336758983495,1.57071082909064,2.89493119874651,0.111199841822566,0.138981379227597,0.255195341908583,1.94464993668025,2.3805533166247,1.55408256866314,2.09888957523532,1.73263814377776,2.7330038840594,0.0618082876500524,0.131903313922622,0.0704113632232044,2.04145738285837,2.28374587044658,1.56795557666089,2.08501656723757,2.0948147420011,2.37082728583606,0.117419210352073,0.0976609577270608,0.100270878374183,1.93245997436241,2.39274327894254,1.63507059480419,2.01790154909427,2.03629009230518,2.42935193553198
500,4,1,0.0374350839140664,0.0374350839140664,0.0374350839140664,1.64748231475902,1.60298900201285,1.64027086981946,0.18159984443428,0.207998994351344,0.20777520903579,1.29154661966783,2.00341800985021,1.19531097308421,2.01066703094148,1.23303146010931,2.0475102795296,0.134119219035068,0.160650913898083,0.15915608436944,1.38460864545029,1.91035598406776,1.2881132107726,1.91786479325309,1.32832494445535,1.95221679518356,0.130034212669499,0.156497717800458,0.157849515788683,1.39261525792681,1.90234937159124,1.29625347512395,1.90972452890174,1.33088581887364,1.94965592076527,0.0966227571727433,0.0922416085581486,0.0927028094055953,1.45810171070045,1.8368629188176,1.42219544923888,1.78378255478682,1.45857336338449,1.82196837625442
